epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
30,0.07326345372459163,"tensor(0.1018, device='cuda:0')","tensor(0.2338, device='cuda:0')","tensor(1.5639, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6.1932, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6186, device='cuda:0')","tensor(8.1602, device='cuda:0')","tensor(0.1223, device='cuda:0')"
31,0.07094572776037714,"tensor(0.1103, device='cuda:0')","tensor(0.2803, device='cuda:0')","tensor(1.1705, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6.0459, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1318, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2240, device='cuda:0')","tensor(8.5738, device='cuda:0')","tensor(0.1189, device='cuda:0')"
32,0.06840671485532886,"tensor(0.0970, device='cuda:0')","tensor(0.2579, device='cuda:0')","tensor(0.9706, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.8905, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1267, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6984, device='cuda:0')","tensor(7.7908, device='cuda:0')","tensor(0.1269, device='cuda:0')"
33,0.0671297088265419,"tensor(0.0911, device='cuda:0')","tensor(0.2770, device='cuda:0')","tensor(1.0715, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.8504, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4886, device='cuda:0')","tensor(7.4851, device='cuda:0')","tensor(0.1221, device='cuda:0')"
34,0.06566761774213417,"tensor(0.1212, device='cuda:0')","tensor(0.2024, device='cuda:0')","tensor(0.9674, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.7433, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1093, device='cuda:0')","tensor(9.0085, device='cuda:0')","tensor(0.1216, device='cuda:0')"
35,0.06488029804566632,"tensor(0.0997, device='cuda:0')","tensor(0.2970, device='cuda:0')","tensor(0.8259, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.7698, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1271, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9972, device='cuda:0')","tensor(8.0458, device='cuda:0')","tensor(0.1130, device='cuda:0')"
36,0.06569954720528229,"tensor(0.1011, device='cuda:0')","tensor(0.3062, device='cuda:0')","tensor(0.7630, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.8699, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1223, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8543, device='cuda:0')","tensor(8.1620, device='cuda:0')","tensor(0.1167, device='cuda:0')"
37,0.06363266026196272,"tensor(0.1008, device='cuda:0')","tensor(0.2677, device='cuda:0')","tensor(0.9282, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.5747, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1262, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7711, device='cuda:0')","tensor(7.9735, device='cuda:0')","tensor(0.1195, device='cuda:0')"
38,0.06555360539451889,"tensor(0.0964, device='cuda:0')","tensor(0.2609, device='cuda:0')","tensor(0.8925, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.8078, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3290, device='cuda:0')","tensor(7.6565, device='cuda:0')","tensor(0.1287, device='cuda:0')"
39,0.0666321316814941,"tensor(0.1121, device='cuda:0')","tensor(0.3367, device='cuda:0')","tensor(1.0505, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.8463, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1282, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4688, device='cuda:0')","tensor(8.7486, device='cuda:0')","tensor(0.1116, device='cuda:0')"
40,0.061061191170111946,"tensor(0.0968, device='cuda:0')","tensor(0.3213, device='cuda:0')","tensor(0.7911, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.4844, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1218, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0114, device='cuda:0')","tensor(7.6952, device='cuda:0')","tensor(0.1120, device='cuda:0')"
41,0.0639280856627485,"tensor(0.1079, device='cuda:0')","tensor(0.3464, device='cuda:0')","tensor(0.9588, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.5904, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1183, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6623, device='cuda:0')","tensor(8.5896, device='cuda:0')","tensor(0.1110, device='cuda:0')"
42,0.0676739965767964,"tensor(0.1016, device='cuda:0')","tensor(0.2688, device='cuda:0')","tensor(1.1788, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.9226, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1280, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4513, device='cuda:0')","tensor(8.1468, device='cuda:0')","tensor(0.1220, device='cuda:0')"
43,0.06220953992527464,"tensor(0.1019, device='cuda:0')","tensor(0.2817, device='cuda:0')","tensor(0.7736, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.5730, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1665, device='cuda:0')","tensor(8.2260, device='cuda:0')","tensor(0.1167, device='cuda:0')"
44,0.06452124355279881,"tensor(0.0974, device='cuda:0')","tensor(0.3018, device='cuda:0')","tensor(0.7598, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.7247, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1223, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7369, device='cuda:0')","tensor(7.9364, device='cuda:0')","tensor(0.1208, device='cuda:0')"
45,0.06259509159818939,"tensor(0.1002, device='cuda:0')","tensor(0.2886, device='cuda:0')","tensor(0.8158, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.6392, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1257, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0551, device='cuda:0')","tensor(8.1132, device='cuda:0')","tensor(0.1226, device='cuda:0')"
46,0.05943977217311445,"tensor(0.0979, device='cuda:0')","tensor(0.2767, device='cuda:0')","tensor(0.7087, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.3913, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1192, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9735, device='cuda:0')","tensor(7.8405, device='cuda:0')","tensor(0.1070, device='cuda:0')"
47,0.0569450374206771,"tensor(0.0937, device='cuda:0')","tensor(0.2927, device='cuda:0')","tensor(0.7235, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.2933, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1192, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7548, device='cuda:0')","tensor(7.6494, device='cuda:0')","tensor(0.1117, device='cuda:0')"
48,0.05800629083229148,"tensor(0.1006, device='cuda:0')","tensor(0.2777, device='cuda:0')","tensor(0.7343, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.2614, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1166, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8400, device='cuda:0')","tensor(8.2038, device='cuda:0')","tensor(0.1131, device='cuda:0')"
49,0.059462915782047356,"tensor(0.0998, device='cuda:0')","tensor(0.3210, device='cuda:0')","tensor(0.6132, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.2941, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1128, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8564, device='cuda:0')","tensor(7.9774, device='cuda:0')","tensor(0.1080, device='cuda:0')"
