epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
19,0.043582638675325844,"tensor(0.0798, device='cuda:0')","tensor(0.2976, device='cuda:0')","tensor(0.1829, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9341, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1309, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1519, device='cuda:0')","tensor(4.8625, device='cuda:0')","tensor(0.0900, device='cuda:0')"
20,0.04719132459219603,"tensor(0.0950, device='cuda:0')","tensor(0.2544, device='cuda:0')","tensor(0.1559, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3526, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.1311, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4159, device='cuda:0')","tensor(5.3971, device='cuda:0')","tensor(0.0877, device='cuda:0')"
21,0.042282883172929685,"tensor(0.0855, device='cuda:0')","tensor(0.3212, device='cuda:0')","tensor(0.2258, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9804, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1291, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0936, device='cuda:0')","tensor(5.1014, device='cuda:0')","tensor(0.0844, device='cuda:0')"
22,0.03657751631093749,"tensor(0.0864, device='cuda:0')","tensor(0.2832, device='cuda:0')","tensor(0.2357, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.5498, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1226, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8723, device='cuda:0')","tensor(5.0416, device='cuda:0')","tensor(0.0888, device='cuda:0')"
23,0.0343774324321521,"tensor(0.0847, device='cuda:0')","tensor(0.3171, device='cuda:0')","tensor(0.1601, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.3764, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1204, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5412, device='cuda:0')","tensor(5.0524, device='cuda:0')","tensor(0.0865, device='cuda:0')"
24,0.033591364456017764,"tensor(0.0871, device='cuda:0')","tensor(0.3227, device='cuda:0')","tensor(0.1040, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.2743, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1199, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3368, device='cuda:0')","tensor(5.2029, device='cuda:0')","tensor(0.0918, device='cuda:0')"
25,0.03247114261204252,"tensor(0.0940, device='cuda:0')","tensor(0.3227, device='cuda:0')","tensor(0.1251, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1783, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1233, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5582, device='cuda:0')","tensor(5.3266, device='cuda:0')","tensor(0.0904, device='cuda:0')"
26,0.03220544808677265,"tensor(0.0809, device='cuda:0')","tensor(0.3234, device='cuda:0')","tensor(0.2209, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1917, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1186, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6032, device='cuda:0')","tensor(4.9192, device='cuda:0')","tensor(0.0868, device='cuda:0')"
27,0.030830157806110092,"tensor(0.0848, device='cuda:0')","tensor(0.2934, device='cuda:0')","tensor(0.1784, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0689, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1084, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9535, device='cuda:0')","tensor(5.0089, device='cuda:0')","tensor(0.0911, device='cuda:0')"
28,0.031827702696262686,"tensor(0.0863, device='cuda:0')","tensor(0.3386, device='cuda:0')","tensor(0.1468, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1077, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1088, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8210, device='cuda:0')","tensor(4.9562, device='cuda:0')","tensor(0.0890, device='cuda:0')"
29,0.03220777565822703,"tensor(0.0832, device='cuda:0')","tensor(0.3295, device='cuda:0')","tensor(0.1959, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1463, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1036, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0154, device='cuda:0')","tensor(5.0469, device='cuda:0')","tensor(0.0852, device='cuda:0')"
30,0.03177311724408047,"tensor(0.0849, device='cuda:0')","tensor(0.3185, device='cuda:0')","tensor(0.1005, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1684, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.1029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7533, device='cuda:0')","tensor(5.0865, device='cuda:0')","tensor(0.0907, device='cuda:0')"
31,0.031131028841179582,"tensor(0.0815, device='cuda:0')","tensor(0.3276, device='cuda:0')","tensor(0.1105, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1190, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1045, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7633, device='cuda:0')","tensor(4.9563, device='cuda:0')","tensor(0.0927, device='cuda:0')"
32,0.029734803183029648,"tensor(0.0778, device='cuda:0')","tensor(0.3506, device='cuda:0')","tensor(0.1063, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0095, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1011, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6360, device='cuda:0')","tensor(4.8119, device='cuda:0')","tensor(0.0862, device='cuda:0')"
33,0.02976653150456365,"tensor(0.0810, device='cuda:0')","tensor(0.3092, device='cuda:0')","tensor(0.1946, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9056, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1010, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5338, device='cuda:0')","tensor(4.9135, device='cuda:0')","tensor(0.0926, device='cuda:0')"
34,0.030163395750735487,"tensor(0.0822, device='cuda:0')","tensor(0.2967, device='cuda:0')","tensor(0.0918, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0426, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0992, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5755, device='cuda:0')","tensor(4.9823, device='cuda:0')","tensor(0.0892, device='cuda:0')"
35,0.028998768713753332,"tensor(0.0784, device='cuda:0')","tensor(0.3414, device='cuda:0')","tensor(0.0603, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9209, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0948, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6470, device='cuda:0')","tensor(4.8348, device='cuda:0')","tensor(0.0886, device='cuda:0')"
36,0.02608265134257662,"tensor(0.0796, device='cuda:0')","tensor(0.3404, device='cuda:0')","tensor(0.0513, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7419, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0936, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5732, device='cuda:0')","tensor(4.8488, device='cuda:0')","tensor(0.0934, device='cuda:0')"
37,0.024530852949425315,"tensor(0.0801, device='cuda:0')","tensor(0.3487, device='cuda:0')","tensor(0.0645, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5771, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0880, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4581, device='cuda:0')","tensor(4.8832, device='cuda:0')","tensor(0.0873, device='cuda:0')"
38,0.0252370785300502,"tensor(0.0794, device='cuda:0')","tensor(0.3305, device='cuda:0')","tensor(0.1191, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6003, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0856, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2969, device='cuda:0')","tensor(4.8766, device='cuda:0')","tensor(0.0869, device='cuda:0')"
39,0.024445485531625066,"tensor(0.0862, device='cuda:0')","tensor(0.3435, device='cuda:0')","tensor(0.0448, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5485, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0886, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1021, device='cuda:0')","tensor(4.9533, device='cuda:0')","tensor(0.0847, device='cuda:0')"
40,0.023332675320804176,"tensor(0.0840, device='cuda:0')","tensor(0.3654, device='cuda:0')","tensor(0.0291, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4577, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0820, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6057, device='cuda:0')","tensor(4.9750, device='cuda:0')","tensor(0.0860, device='cuda:0')"
41,0.024444213536168848,"tensor(0.0794, device='cuda:0')","tensor(0.3567, device='cuda:0')","tensor(0.0302, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5568, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0817, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5918, device='cuda:0')","tensor(4.9056, device='cuda:0')","tensor(0.0889, device='cuda:0')"
42,0.02613168818911904,"tensor(0.0820, device='cuda:0')","tensor(0.3727, device='cuda:0')","tensor(0.0339, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6808, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0831, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1194, device='cuda:0')","tensor(4.8422, device='cuda:0')","tensor(0.0912, device='cuda:0')"
43,0.024470421527669504,"tensor(0.0879, device='cuda:0')","tensor(0.3686, device='cuda:0')","tensor(0.0243, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5803, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0833, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8769, device='cuda:0')","tensor(5.0909, device='cuda:0')","tensor(0.0927, device='cuda:0')"
44,0.025794387822339993,"tensor(0.0927, device='cuda:0')","tensor(0.3635, device='cuda:0')","tensor(0.0185, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6421, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0823, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9080, device='cuda:0')","tensor(5.2658, device='cuda:0')","tensor(0.0833, device='cuda:0')"
45,0.028502581895090386,"tensor(0.0867, device='cuda:0')","tensor(0.3671, device='cuda:0')","tensor(0.0335, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9280, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0878, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6876, device='cuda:0')","tensor(5.1289, device='cuda:0')","tensor(0.0850, device='cuda:0')"
46,0.027672184384429397,"tensor(0.0843, device='cuda:0')","tensor(0.3511, device='cuda:0')","tensor(0.0249, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8491, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0842, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2709, device='cuda:0')","tensor(5.0661, device='cuda:0')","tensor(0.0835, device='cuda:0')"
47,0.024875592231791532,"tensor(0.0843, device='cuda:0')","tensor(0.3480, device='cuda:0')","tensor(0.0345, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6277, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0817, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9929, device='cuda:0')","tensor(4.9444, device='cuda:0')","tensor(0.0834, device='cuda:0')"
48,0.023895977511462243,"tensor(0.0869, device='cuda:0')","tensor(0.2947, device='cuda:0')","tensor(0.0354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5247, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0789, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1827, device='cuda:0')","tensor(5.1533, device='cuda:0')","tensor(0.0874, device='cuda:0')"
49,0.023872777382550038,"tensor(0.0857, device='cuda:0')","tensor(0.3447, device='cuda:0')","tensor(0.0355, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5093, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0755, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3607, device='cuda:0')","tensor(5.0167, device='cuda:0')","tensor(0.0893, device='cuda:0')"
50,0.024932374972932287,"tensor(0.0858, device='cuda:0')","tensor(0.2882, device='cuda:0')","tensor(0.0251, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4786, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0747, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4366, device='cuda:0')","tensor(4.9936, device='cuda:0')","tensor(0.0853, device='cuda:0')"
51,0.02962386616253898,"tensor(0.0819, device='cuda:0')","tensor(0.3320, device='cuda:0')","tensor(0.2440, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9984, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0761, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5126, device='cuda:0')","tensor(4.9212, device='cuda:0')","tensor(0.0976, device='cuda:0')"
52,0.027015567406821383,"tensor(0.0894, device='cuda:0')","tensor(0.3278, device='cuda:0')","tensor(0.1885, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7864, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0857, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7596, device='cuda:0')","tensor(5.2939, device='cuda:0')","tensor(0.0920, device='cuda:0')"
53,0.02615174287915175,"tensor(0.0892, device='cuda:0')","tensor(0.3027, device='cuda:0')","tensor(0.1156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7366, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0762, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7912, device='cuda:0')","tensor(5.2697, device='cuda:0')","tensor(0.0906, device='cuda:0')"
54,0.02603438323629754,"tensor(0.0861, device='cuda:0')","tensor(0.2754, device='cuda:0')","tensor(0.0642, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7309, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0737, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8492, device='cuda:0')","tensor(5.1259, device='cuda:0')","tensor(0.0911, device='cuda:0')"
55,0.025049888395837376,"tensor(0.0825, device='cuda:0')","tensor(0.3408, device='cuda:0')","tensor(0.0391, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5902, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0835, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6907, device='cuda:0')","tensor(4.9822, device='cuda:0')","tensor(0.0948, device='cuda:0')"
56,0.023910226982083973,"tensor(0.0876, device='cuda:0')","tensor(0.3028, device='cuda:0')","tensor(0.0472, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4638, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0791, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4743, device='cuda:0')","tensor(5.0332, device='cuda:0')","tensor(0.0883, device='cuda:0')"
57,0.022477699275760665,"tensor(0.0855, device='cuda:0')","tensor(0.3061, device='cuda:0')","tensor(0.0994, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3835, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0747, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1341, device='cuda:0')","tensor(5.0977, device='cuda:0')","tensor(0.0876, device='cuda:0')"
58,0.023349552662122384,"tensor(0.0863, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(0.0598, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4897, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0693, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5494, device='cuda:0')","tensor(5.0651, device='cuda:0')","tensor(0.0923, device='cuda:0')"
59,0.022724992616371176,"tensor(0.0809, device='cuda:0')","tensor(0.2702, device='cuda:0')","tensor(0.0463, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3796, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0712, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2043, device='cuda:0')","tensor(4.8833, device='cuda:0')","tensor(0.0965, device='cuda:0')"
60,0.02237413696826927,"tensor(0.0843, device='cuda:0')","tensor(0.3681, device='cuda:0')","tensor(0.0369, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3950, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0701, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9375, device='cuda:0')","tensor(5.0244, device='cuda:0')","tensor(0.0938, device='cuda:0')"
61,0.020786332482057412,"tensor(0.0850, device='cuda:0')","tensor(0.3120, device='cuda:0')","tensor(0.0239, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2082, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0672, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2290, device='cuda:0')","tensor(5.0292, device='cuda:0')","tensor(0.0906, device='cuda:0')"
62,0.023045270625690752,"tensor(0.0887, device='cuda:0')","tensor(0.3105, device='cuda:0')","tensor(0.0317, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4299, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0687, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8997, device='cuda:0')","tensor(5.1677, device='cuda:0')","tensor(0.0871, device='cuda:0')"
63,0.023026147064395323,"tensor(0.0800, device='cuda:0')","tensor(0.3026, device='cuda:0')","tensor(0.0431, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4155, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0676, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0065, device='cuda:0')","tensor(4.8424, device='cuda:0')","tensor(0.1027, device='cuda:0')"
64,0.022461218537556362,"tensor(0.0811, device='cuda:0')","tensor(0.3207, device='cuda:0')","tensor(0.0257, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4011, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0649, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1308, device='cuda:0')","tensor(4.8704, device='cuda:0')","tensor(0.0912, device='cuda:0')"
65,0.020242074140530752,"tensor(0.0837, device='cuda:0')","tensor(0.3030, device='cuda:0')","tensor(0.0380, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1736, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0629, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3542, device='cuda:0')","tensor(5.0893, device='cuda:0')","tensor(0.0929, device='cuda:0')"
66,0.022311414945897497,"tensor(0.0851, device='cuda:0')","tensor(0.3609, device='cuda:0')","tensor(0.1557, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3836, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0650, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8171, device='cuda:0')","tensor(5.0916, device='cuda:0')","tensor(0.0843, device='cuda:0')"
67,0.021009667962505085,"tensor(0.0881, device='cuda:0')","tensor(0.3120, device='cuda:0')","tensor(0.0538, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2440, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0640, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7081, device='cuda:0')","tensor(5.0771, device='cuda:0')","tensor(0.0938, device='cuda:0')"
